,label,text,text_clean,text_tokens,text_tokens_lemma,word_count,noun_count,verb_count,adj_count,adv_count,pron_count
95,spam,free ringtone waiting collected simply text password mix verify get usher britney fml,free ringtone waiting collected simply text password mix verify get usher britney fml,"['free', 'ringtone', 'waiting', 'collected', 'simply', 'text', 'password', 'mix', 'verify', 'get', 'usher', 'britney', 'fml']","['free', 'ringtone', 'waiting', 'collected', 'simply', 'text', 'password', 'mix', 'verify', 'get', 'usher', 'britney', 'fml']",125,6,3,3,1,0
96,ham,watching telugu moviewat abt,watching telugu moviewat abt,"['watching', 'telugu', 'moviewat', 'abt']","['watching', 'telugu', 'moviewat', 'abt']",41,3,1,0,0,0
97,ham,see finish load loan pay,see finish loads loans pay,"['see', 'finish', 'loads', 'loans', 'pay']","['see', 'finish', 'load', 'loan', 'pay']",40,3,1,1,0,0
98,ham,hi wk hols yes bit run forgot hairdresser appointment four need get home n shower beforehand cause prob uham,hi wk hols yes bit run forgot hairdressers appointment four need get home n shower beforehand cause prob uham,"['hi', 'wk', 'hols', 'yes', 'bit', 'run', 'forgot', 'hairdressers', 'appointment', 'four', 'need', 'get', 'home', 'n', 'shower', 'beforehand', 'cause', 'prob', 'uham']","['hi', 'wk', 'hols', 'yes', 'bit', 'run', 'forgot', 'hairdresser', 'appointment', 'four', 'need', 'get', 'home', 'n', 'shower', 'beforehand', 'cause', 'prob', 'uham']",166,9,3,4,2,0
99,ham,please dont text anymore nothing else,please dont text anymore nothing else,"['please', 'dont', 'text', 'anymore', 'nothing', 'else']","['please', 'dont', 'text', 'anymore', 'nothing', 'else']",56,2,1,1,2,0
100,ham,okay name price long legal wen pick ave x am xx,okay name price long legal wen pick ave x ams xx,"['okay', 'name', 'price', 'long', 'legal', 'wen', 'pick', 'ave', 'x', 'ams', 'xx']","['okay', 'name', 'price', 'long', 'legal', 'wen', 'pick', 'ave', 'x', 'am', 'xx']",81,3,3,3,2,0
101,ham,still looking car buy gone driving test yet,still looking car buy gone driving test yet,"['still', 'looking', 'car', 'buy', 'gone', 'driving', 'test', 'yet']","['still', 'looking', 'car', 'buy', 'gone', 'driving', 'test', 'yet']",68,2,3,1,2,0
102,ham,per request melle melle oru minnaminunginte nurungu vettam set callertune caller press copy friend callertune,per request melle melle oru minnaminunginte nurungu vettam set callertune callers press copy friends callertune,"['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'callers', 'press', 'copy', 'friends', 'callertune']","['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'caller', 'press', 'copy', 'friend', 'callertune']",155,11,1,2,0,0
103,ham,wow youre right didnt mean guess gave boston men changed search location nyc something changed cuz signin page still say boston,wow youre right didnt mean guess gave boston men changed search location nyc something changed cuz signin page still says boston,"['wow', 'youre', 'right', 'didnt', 'mean', 'guess', 'gave', 'boston', 'men', 'changed', 'search', 'location', 'nyc', 'something', 'changed', 'cuz', 'signin', 'page', 'still', 'says', 'boston']","['wow', 'youre', 'right', 'didnt', 'mean', 'guess', 'gave', 'boston', 'men', 'changed', 'search', 'location', 'nyc', 'something', 'changed', 'cuz', 'signin', 'page', 'still', 'say', 'boston']",191,10,5,4,1,0
104,ham,umma life vava umma love lot dear,umma life vava umma love lot dear,"['umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']","['umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']",55,4,0,2,0,0
105,ham,thanks lot wish birthday thanks making birthday truly memorable,thanks lot wishes birthday thanks making birthday truly memorable,"['thanks', 'lot', 'wishes', 'birthday', 'thanks', 'making', 'birthday', 'truly', 'memorable']","['thanks', 'lot', 'wish', 'birthday', 'thanks', 'making', 'birthday', 'truly', 'memorable']",91,3,2,3,1,0
106,ham,aight hit get cash,aight hit get cash,"['aight', 'hit', 'get', 'cash']","['aight', 'hit', 'get', 'cash']",31,2,2,0,0,0
107,ham,would ip address test considering computer isnt minecraft server,would ip address test considering computer isnt minecraft server,"['would', 'ip', 'address', 'test', 'considering', 'computer', 'isnt', 'minecraft', 'server']","['would', 'ip', 'address', 'test', 'considering', 'computer', 'isnt', 'minecraft', 'server']",92,5,2,1,0,0
108,ham,know grumpy old people mom like better lying always one play joke,know grumpy old people mom like better lying always one play jokes,"['know', 'grumpy', 'old', 'people', 'mom', 'like', 'better', 'lying', 'always', 'one', 'play', 'jokes']","['know', 'grumpy', 'old', 'people', 'mom', 'like', 'better', 'lying', 'always', 'one', 'play', 'joke']",102,4,2,3,1,0
109,ham,dont worry guess he busy,dont worry guess hes busy,"['dont', 'worry', 'guess', 'hes', 'busy']","['dont', 'worry', 'guess', 'he', 'busy']",40,3,1,0,0,1
110,ham,plural noun research,plural noun research,"['plural', 'noun', 'research']","['plural', 'noun', 'research']",30,2,0,1,0,0
111,ham,going dinnermsg,going dinnermsg,"['going', 'dinnermsg']","['going', 'dinnermsg']",22,1,1,0,0,0
112,ham,wif co like try new thing scared dun like mah co loud,wif cos like try new things scared dun like mah cos loud,"['wif', 'cos', 'like', 'try', 'new', 'things', 'scared', 'dun', 'like', 'mah', 'cos', 'loud']","['wif', 'co', 'like', 'try', 'new', 'thing', 'scared', 'dun', 'like', 'mah', 'co', 'loud']",90,4,3,2,1,0
113,spam,gent trying contact last weekend draw show prize guaranteed call claim code k valid hr ppm,gent trying contact last weekends draw shows prize guaranteed call claim code k valid hrs ppm,"['gent', 'trying', 'contact', 'last', 'weekends', 'draw', 'shows', 'prize', 'guaranteed', 'call', 'claim', 'code', 'k', 'valid', 'hrs', 'ppm']","['gent', 'trying', 'contact', 'last', 'weekend', 'draw', 'show', 'prize', 'guaranteed', 'call', 'claim', 'code', 'k', 'valid', 'hr', 'ppm']",139,9,3,4,0,0
114,ham,wa openin sentence formal anyway fine juz tt eatin much n puttin weighthaha anythin special happened,wa openin sentence formal anyway fine juz tt eatin much n puttin weighthaha anythin special happened,"['wa', 'openin', 'sentence', 'formal', 'anyway', 'fine', 'juz', 'tt', 'eatin', 'much', 'n', 'puttin', 'weighthaha', 'anythin', 'special', 'happened']","['wa', 'openin', 'sentence', 'formal', 'anyway', 'fine', 'juz', 'tt', 'eatin', 'much', 'n', 'puttin', 'weighthaha', 'anythin', 'special', 'happened']",149,5,1,6,2,0
115,ham,entered cabin pa happy bday bos felt special askd lunch lunch invited apartment went,entered cabin pa happy bday boss felt special askd lunch lunch invited apartment went,"['entered', 'cabin', 'pa', 'happy', 'bday', 'boss', 'felt', 'special', 'askd', 'lunch', 'lunch', 'invited', 'apartment', 'went']","['entered', 'cabin', 'pa', 'happy', 'bday', 'bos', 'felt', 'special', 'askd', 'lunch', 'lunch', 'invited', 'apartment', 'went']",127,8,4,2,0,0
116,spam,winner specially selected receive holiday flight inc speak live operator claim pmin,winner specially selected receive holiday flights inc speak live operator claim pmin,"['winner', 'specially', 'selected', 'receive', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', 'claim', 'pmin']","['winner', 'specially', 'selected', 'receive', 'holiday', 'flight', 'inc', 'speak', 'live', 'operator', 'claim', 'pmin']",120,8,1,2,1,0
117,ham,goodo yes must speak friday eggpotato ratio tortilla needed,goodo yes must speak friday eggpotato ratio tortilla needed,"['goodo', 'yes', 'must', 'speak', 'friday', 'eggpotato', 'ratio', 'tortilla', 'needed']","['goodo', 'yes', 'must', 'speak', 'friday', 'eggpotato', 'ratio', 'tortilla', 'needed']",87,3,3,2,0,0
118,ham,hmmmy uncle informed he paying school directly pls buy food,hmmmy uncle informed hes paying school directly pls buy food,"['hmmmy', 'uncle', 'informed', 'hes', 'paying', 'school', 'directly', 'pls', 'buy', 'food']","['hmmmy', 'uncle', 'informed', 'he', 'paying', 'school', 'directly', 'pls', 'buy', 'food']",90,3,4,1,1,1
119,spam,private account statement show unredeemed bonus point claim call identifier code expires,private account statement shows unredeemed bonus points claim call identifier code expires,"['private', 'account', 'statement', 'shows', 'unredeemed', 'bonus', 'points', 'claim', 'call', 'identifier', 'code', 'expires']","['private', 'account', 'statement', 'show', 'unredeemed', 'bonus', 'point', 'claim', 'call', 'identifier', 'code', 'expires']",125,9,1,2,0,0
120,spam,urgent mobile awarded bonus caller prize final try contact call landline boxwrc ppm,urgent mobile awarded bonus caller prize final try contact call landline boxwrc ppm,"['urgent', 'mobile', 'awarded', 'bonus', 'caller', 'prize', 'final', 'try', 'contact', 'call', 'landline', 'boxwrc', 'ppm']","['urgent', 'mobile', 'awarded', 'bonus', 'caller', 'prize', 'final', 'try', 'contact', 'call', 'landline', 'boxwrc', 'ppm']",123,9,2,2,0,0
121,ham,new address applespairsall malarky,new address applespairsall malarky,"['new', 'address', 'applespairsall', 'malarky']","['new', 'address', 'applespairsall', 'malarky']",47,3,0,1,0,0
122,spam,today voda number ending selected receive award match please call quoting claim code standard rate app,todays voda numbers ending selected receive award match please call quoting claim code standard rates app,"['todays', 'voda', 'numbers', 'ending', 'selected', 'receive', 'award', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rates', 'app']","['today', 'voda', 'number', 'ending', 'selected', 'receive', 'award', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rate', 'app']",151,9,4,2,0,0
123,ham,going sao mu today done,going sao mu today done,"['going', 'sao', 'mu', 'today', 'done']","['going', 'sao', 'mu', 'today', 'done']",39,3,2,0,0,0
124,ham,predict wat time finish buying,predict wat time finish buying,"['predict', 'wat', 'time', 'finish', 'buying']","['predict', 'wat', 'time', 'finish', 'buying']",46,4,0,1,0,0
125,ham,good stuff,good stuff,"['good', 'stuff']","['good', 'stuff']",17,1,0,1,0,0
126,ham,knowyetunde hasnt sent money yet sent text bother sending dont involve anything shouldnt imposed anything first place apologise,knowyetunde hasnt sent money yet sent text bother sending dont involve anything shouldnt imposed anything first place apologise,"['knowyetunde', 'hasnt', 'sent', 'money', 'yet', 'sent', 'text', 'bother', 'sending', 'dont', 'involve', 'anything', 'shouldnt', 'imposed', 'anything', 'first', 'place', 'apologise']","['knowyetunde', 'hasnt', 'sent', 'money', 'yet', 'sent', 'text', 'bother', 'sending', 'dont', 'involve', 'anything', 'shouldnt', 'imposed', 'anything', 'first', 'place', 'apologise']",182,11,4,2,1,0
127,ham,room,room,['room'],['room'],8,1,0,0,0,0
128,ham,hey girl r hope r well del r bak long time c give call sum time lucyxx,hey girl r hope r well del r bak long time c give call sum time lucyxx,"['hey', 'girl', 'r', 'hope', 'r', 'well', 'del', 'r', 'bak', 'long', 'time', 'c', 'give', 'call', 'sum', 'time', 'lucyxx']","['hey', 'girl', 'r', 'hope', 'r', 'well', 'del', 'r', 'bak', 'long', 'time', 'c', 'give', 'call', 'sum', 'time', 'lucyxx']",122,9,4,2,2,0
129,ham,kkhow much cost,kkhow much cost,"['kkhow', 'much', 'cost']","['kkhow', 'much', 'cost']",25,1,0,1,1,0
130,ham,home,home,['home'],['home'],8,1,0,0,0,0
131,ham,dear call tmorrowpls accomodate,dear call tmorrowpls accomodate,"['dear', 'call', 'tmorrowpls', 'accomodate']","['dear', 'call', 'tmorrowpls', 'accomodate']",44,3,0,1,0,0
132,ham,first answer question,first answer question,"['first', 'answer', 'question']","['first', 'answer', 'question']",31,1,0,1,1,0
133,spam,sunshine quiz wkly q win top sony dvd player know country algarve txt ansr sptyrone,sunshine quiz wkly q win top sony dvd player know country algarve txt ansr sptyrone,"['sunshine', 'quiz', 'wkly', 'q', 'win', 'top', 'sony', 'dvd', 'player', 'know', 'country', 'algarve', 'txt', 'ansr', 'sptyrone']","['sunshine', 'quiz', 'wkly', 'q', 'win', 'top', 'sony', 'dvd', 'player', 'know', 'country', 'algarve', 'txt', 'ansr', 'sptyrone']",129,9,3,3,0,0
134,spam,want get laid tonight want real dogging location sent direct mob join uk largest dogging network bt txting gravel nt eca pmsg,want get laid tonight want real dogging locations sent direct mob join uks largest dogging network bt txting gravel nt eca pmsg,"['want', 'get', 'laid', 'tonight', 'want', 'real', 'dogging', 'locations', 'sent', 'direct', 'mob', 'join', 'uks', 'largest', 'dogging', 'network', 'bt', 'txting', 'gravel', 'nt', 'eca', 'pmsg']","['want', 'get', 'laid', 'tonight', 'want', 'real', 'dogging', 'location', 'sent', 'direct', 'mob', 'join', 'uk', 'largest', 'dogging', 'network', 'bt', 'txting', 'gravel', 'nt', 'eca', 'pmsg']",192,9,6,7,0,0
135,ham,haf msn yijuecom,haf msn yijuecom,"['haf', 'msn', 'yijuecom']","['haf', 'msn', 'yijuecom']",26,3,0,0,0,0
136,ham,call meet,call meet,"['call', 'meet']","['call', 'meet']",16,2,0,0,0,0
137,ham,check room befor activity,check rooms befor activities,"['check', 'rooms', 'befor', 'activities']","['check', 'room', 'befor', 'activity']",38,4,0,0,0,0
138,spam,youll rcv msg chat svc free hardcore service text go get nothing must age verify yr network try,youll rcv msgs chat svc free hardcore services text go get nothing must age verify yr network try,"['youll', 'rcv', 'msgs', 'chat', 'svc', 'free', 'hardcore', 'services', 'text', 'go', 'get', 'nothing', 'must', 'age', 'verify', 'yr', 'network', 'try']","['youll', 'rcv', 'msg', 'chat', 'svc', 'free', 'hardcore', 'service', 'text', 'go', 'get', 'nothing', 'must', 'age', 'verify', 'yr', 'network', 'try']",150,11,4,1,0,1
139,ham,got c lazy type forgot lect saw pouch like v nice,got c lazy type forgot lect saw pouch like v nice,"['got', 'c', 'lazy', 'type', 'forgot', 'lect', 'saw', 'pouch', 'like', 'v', 'nice']","['got', 'c', 'lazy', 'type', 'forgot', 'lect', 'saw', 'pouch', 'like', 'v', 'nice']",83,3,3,4,0,0
140,ham,k text youre way,k text youre way,"['k', 'text', 'youre', 'way']","['k', 'text', 'youre', 'way']",29,3,0,1,0,0
141,ham,sir waiting mail,sir waiting mail,"['sir', 'waiting', 'mail']","['sir', 'waiting', 'mail']",26,2,1,0,0,0
142,ham,swt thought nver get tired little thing lovable person cozsomtimes little thing occupy biggest part heart gud ni,swt thought nver get tired little things lovable persons cozsomtimes little things occupy biggest part hearts gud ni,"['swt', 'thought', 'nver', 'get', 'tired', 'little', 'things', 'lovable', 'persons', 'cozsomtimes', 'little', 'things', 'occupy', 'biggest', 'part', 'hearts', 'gud', 'ni']","['swt', 'thought', 'nver', 'get', 'tired', 'little', 'thing', 'lovable', 'person', 'cozsomtimes', 'little', 'thing', 'occupy', 'biggest', 'part', 'heart', 'gud', 'ni']",167,10,2,5,1,0
143,ham,know pls open back,know pls open back,"['know', 'pls', 'open', 'back']","['know', 'pls', 'open', 'back']",31,1,1,1,1,0
144,ham,yes see ya dot,yes see ya dot,"['yes', 'see', 'ya', 'dot']","['yes', 'see', 'ya', 'dot']",27,2,1,1,0,0
145,ham,whats staff name taking class u,whats staff name taking class us,"['whats', 'staff', 'name', 'taking', 'class', 'us']","['whats', 'staff', 'name', 'taking', 'class', 'u']",50,5,1,0,0,0
146,spam,freemsg havent replied text randy sexy female live local luv hear netcollex ltd p per msg reply stop end,freemsg havent replied text randy sexy female live local luv hear netcollex ltd p per msg reply stop end,"['freemsg', 'havent', 'replied', 'text', 'randy', 'sexy', 'female', 'live', 'local', 'luv', 'hear', 'netcollex', 'ltd', 'p', 'per', 'msg', 'reply', 'stop', 'end']","['freemsg', 'havent', 'replied', 'text', 'randy', 'sexy', 'female', 'live', 'local', 'luv', 'hear', 'netcollex', 'ltd', 'p', 'per', 'msg', 'reply', 'stop', 'end']",162,9,1,8,0,0
147,ham,ummmawill call check inour life begin qatar pls pray hard,ummmawill call check inour life begin qatar pls pray hard,"['ummmawill', 'call', 'check', 'inour', 'life', 'begin', 'qatar', 'pls', 'pray', 'hard']","['ummmawill', 'call', 'check', 'inour', 'life', 'begin', 'qatar', 'pls', 'pray', 'hard']",88,3,3,4,0,0
148,ham,ki deleted contact,ki deleted contact,"['ki', 'deleted', 'contact']","['ki', 'deleted', 'contact']",28,2,1,0,0,0
149,ham,sindu got job birla soft,sindu got job birla soft,"['sindu', 'got', 'job', 'birla', 'soft']","['sindu', 'got', 'job', 'birla', 'soft']",40,3,1,1,0,0
150,ham,wine flowing nevering,wine flowing nevering,"['wine', 'flowing', 'nevering']","['wine', 'flowing', 'nevering']",31,1,2,0,0,0
151,ham,yup thk cine better co need go plaza mah,yup thk cine better cos need go plaza mah,"['yup', 'thk', 'cine', 'better', 'cos', 'need', 'go', 'plaza', 'mah']","['yup', 'thk', 'cine', 'better', 'co', 'need', 'go', 'plaza', 'mah']",68,6,1,1,1,0
152,ham,typical reply,typical reply,"['typical', 'reply']","['typical', 'reply']",20,1,0,1,0,0
153,ham,per request melle melle oru minnaminunginte nurungu vettam set callertune caller press copy friend callertune,per request melle melle oru minnaminunginte nurungu vettam set callertune callers press copy friends callertune,"['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'callers', 'press', 'copy', 'friends', 'callertune']","['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'caller', 'press', 'copy', 'friend', 'callertune']",155,11,1,2,0,0
